customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
5313,Rhonda Morton,jacksonkaylee.5313@example.com,Portugal,2023-09-06,Basic,305.14
5314,Sarah Zhang,xburton.5314@example.com,Mauritius,2026-02-22,Basic,145.29
5315,Jared Anderson,davisemily.5315@example.org,Martinique,2023-03-06,Standard,2289.81
5316,Brittany Henry,robertpaul.5316@example.net,Palestinian Territory,2022-07-06,Standard,1530.12
5317,Anthony Valdez,connermelissa.5317@example.net,Saint Barthelemy,2022-06-26,Premium,17944.58
5318,Lisa Dyer,stephenperez.5318@example.com,Nigeria,2025-11-06,Basic,702.71
5319,Jessica Gutierrez,stewartpeter.5319@example.com,Montserrat,2025-01-20,Premium,4805.37
5320,Tammy Francis,wliu.5320@example.net,Hungary,2021-02-03,Standard,812.69
5321,Chelsea Thomas,andersonmichael.5321@example.com,Bahamas,2023-04-17,Basic,328.51
5322,Joshua Landry,gregorymarks.5322@example.com,Angola,2022-06-25,Premium,4138.66
5323,Robert Ford,bmendez.5323@example.net,Costa Rica,2024-04-28,Standard,2130.41
5324,Donna Wilson,ipruitt.5324@example.org,Azerbaijan,2020-05-07,Premium,15276.72
5325,Kaylee Gay,bowmansamuel.5325@example.com,Dominican Republic,2024-10-09,Standard,2219.78
5326,Danny Cain,stephanieavila.5326@example.com,Taiwan,2024-12-18,Basic,376.17
5327,Tiffany Crawford,ismith.5327@example.net,Argentina,2021-07-07,Standard,2561.01
5328,Marcus Smith,rhill.5328@example.org,Finland,2021-01-02,Basic,484.68
5329,Emily Spencer,dstephenson.5329@example.net,Ecuador,2024-03-12,Premium,19885.01
5330,Laura Moore,bakeralexis.5330@example.com,Korea,2021-09-19,Standard,2483.23
5331,Tony Williams,hbaker.5331@example.org,Uruguay,2026-04-18,Basic,577.81
5332,Tiffany Sexton,princedavid.5332@example.net,Greenland,2025-03-08,Basic,98.64
5333,Catherine Parker,timothy88.5333@example.org,Hong Kong,2026-05-21,Standard,2531.28
5334,Gregory Walker,williammason.5334@example.org,American Samoa,2023-07-29,Standard,1055.6
5335,Jacob Brown,heather85.5335@example.org,Comoros,2026-04-10,Basic,335.13
5336,Kristen Wells,eric71.5336@example.org,Senegal,2020-02-04,Basic,370.21
5337,Miss Melissa Wiley,alexander51.5337@example.org,North Macedonia,2021-12-09,Standard,1127.67
5338,Dylan Martinez,christopher05.5338@example.net,Rwanda,2020-01-06,Premium,3951.9
5339,Nancy Brooks,vasquezcrystal.5339@example.org,Greenland,2024-07-12,Premium,5588.55
5340,Brittany Russell,ncarpenter.5340@example.org,Nigeria,2023-06-01,Standard,2449.71
5341,Lauren West,kristenreyes.5341@example.net,Malawi,2021-12-03,Standard,2026.36
5342,Brittany Wood,mhood.5342@example.org,Thailand,2022-01-14,Standard,2839.96
5343,Craig Shepherd,carriebennett.5343@example.org,Kazakhstan,2024-04-21,Standard,2498.99
5344,Daniel Bruce,hernandezmaria.5344@example.org,Nicaragua,2021-03-16,Standard,1326.22
5345,Stephanie Price,taylorlawrence.5345@example.org,France,2023-06-10,Standard,2401.38
5346,Michael Miller,ryanclark.5346@example.com,Gambia,2024-02-07,Standard,1814.0
5347,Kristen Wilson,heather94.5347@example.com,Antigua and Barbuda,2021-08-09,Standard,1001.64
5348,Matthew Irwin,victoria46.5348@example.net,Martinique,2021-07-11,Premium,19551.61
5349,Priscilla Allen,lwilliamson.5349@example.com,Peru,2022-05-15,Basic,742.79
5350,Christine Hess,andersonalan.5350@example.org,Puerto Rico,2023-12-17,Standard,514.16
5351,Erika Bishop,dalehudson.5351@example.org,Rwanda,2021-09-13,Premium,17109.59
5352,Danielle Conley,tylergreen.5352@example.org,United States Virgin Islands,2022-07-15,Standard,417.52
5353,Andrew Porter,bhickman.5353@example.net,Cape Verde,2023-08-20,Standard,2800.69
5354,Nicholas Obrien,kwilliams.5354@example.com,Zambia,2021-04-01,Standard,1947.66
5355,Wesley Washington,gharris.5355@example.org,Marshall Islands,2023-10-21,Standard,666.43
5356,Stephen Williams,cameronkim.5356@example.org,Kuwait,2020-12-03,Standard,2488.33
5357,Elizabeth Porter,davislaura.5357@example.net,Norfolk Island,2020-12-14,Standard,1644.19
5358,Brenda Smith,hcox.5358@example.net,Madagascar,2021-08-01,Premium,3071.9
5359,Victoria Thompson,zfranco.5359@example.com,Pakistan,2021-11-30,Standard,2435.6
5360,Adam Hampton,suarezamy.5360@example.net,United Arab Emirates,2020-03-13,Premium,16190.09
5361,Amy Meadows,gcastaneda.5361@example.net,Libyan Arab Jamahiriya,2026-06-06,Standard,1549.77
5362,Michael Bennett,collinsmichelle.5362@example.com,Macao,2022-01-22,Standard,2247.11
5363,Chad Welch,hendersonkimberly.5363@example.net,Bolivia,2025-05-18,Basic,32.12
5364,Andrew Brown,cholder.5364@example.org,Croatia,2026-01-11,Premium,7725.92
5365,Haley Swanson,angelica09.5365@example.net,Equatorial Guinea,2025-05-09,Standard,2085.02
5366,Kimberly Lee,cpierce.5366@example.com,Israel,2025-07-23,Standard,845.7
5367,Brett Jones,amber72.5367@example.com,Madagascar,2020-09-01,Standard,1461.15
5368,Anthony Weeks,hendersonroberto.5368@example.net,New Caledonia,2022-06-27,Basic,745.56
5369,Kim Hardy,treid.5369@example.org,Algeria,2024-12-27,Premium,16881.53
5370,Michelle Randall,seanthompson.5370@example.net,Kazakhstan,2023-11-07,Standard,1762.39
5371,Allison Kaiser,martinezjessica.5371@example.net,Belgium,2020-01-14,Standard,1814.81
5372,Annette Welch,kristin57.5372@example.net,Kazakhstan,2023-10-17,Basic,709.6
5373,Barbara Woods,jennifercampbell.5373@example.org,Guadeloupe,2025-05-18,Premium,17535.06
5374,Desiree Sharp,rhendrix.5374@example.com,Egypt,2025-07-16,Basic,70.64
5375,Darrell Aguirre,marycrawford.5375@example.net,Guinea,2022-07-26,Basic,372.46
5376,Samantha Dorsey,iortiz.5376@example.org,Kazakhstan,2021-07-31,Basic,152.68
5377,Evelyn Cole,jennifer64.5377@example.org,Ireland,2022-01-25,Standard,433.02
5378,Kayla Stewart,mtaylor.5378@example.net,Japan,2021-12-24,Standard,1018.71
5379,Brittany Cook,,Solomon Islands,2022-04-26,Premium,12991.59
5380,Lawrence Mcknight,lmorales.5380@example.net,Central African Republic,2022-01-06,Basic,635.5
5381,Jeffrey Johnson,tonifisher.5381@example.net,Germany,2023-01-21,Standard,2754.93
5382,Tanya Hawkins,damon82.5382@example.com,Paraguay,2020-04-09,Premium,9613.21
5383,Mary Obrien,veronicajensen.5383@example.org,Iceland,2021-11-03,Standard,1382.5
5384,Jonathan Fisher,ericlucas.5384@example.com,Mongolia,2022-02-07,Basic,122.6
5385,James Crawford,fbarry.5385@example.org,Norway,2021-01-09,Basic,155.87
5386,Angela Torres,hansenlarry.5386@example.com,Sierra Leone,2025-11-13,Standard,486.99
5387,Matthew Johnson,robertcastillo.5387@example.net,Saint Lucia,2024-07-07,Standard,2932.52
5388,Mallory Johnson,hernandezronnie.5388@example.com,South Georgia and the South Sandwich Islands,2026-02-05,Basic,102.08
5389,Shannon Smith,mjones.5389@example.org,Nepal,2023-10-03,Basic,605.31
5390,Erica Morgan,jordanmichael.5390@example.net,Georgia,2020-09-24,Basic,254.21
5391,Sarah Anderson,benjamindavis.5391@example.net,Saint Pierre and Miquelon,2026-01-18,Standard,1704.01
5392,Regina Smith,wacosta.5392@example.net,Oman,2023-01-23,Standard,2643.59
5393,Laura Peck,henry25.5393@example.net,Kuwait,2024-07-29,Basic,748.93
5394,Jason Sanders,brianayala.5394@example.org,Swaziland,2022-07-20,Premium,6324.15
5395,Amy Patel,ghudson.5395@example.org,Papua New Guinea,2023-04-22,Standard,2751.55
5396,Anna Caldwell,epotter.5396@example.org,El Salvador,2023-04-10,Premium,6536.94
5397,Christopher Irwin,fowlermichael.5397@example.org,Italy,2021-11-26,Standard,2453.43
5398,Charles Jordan,john94.5398@example.net,Poland,2023-09-16,Basic,12.2
5399,Mr. Samuel Miller DVM,bruce53.5399@example.com,American Samoa,2024-11-26,Premium,11634.17
5400,Ryan Leach,williamhaynes.5400@example.com,Mexico,2020-02-19,Standard,2232.28
5401,Katherine Stewart,mcooper.5401@example.net,Venezuela,2020-11-15,Premium,17100.9
5402,Frank Rivers,briancummings.5402@example.net,Marshall Islands,2025-08-18,Basic,672.9
5403,Todd Chandler,kathrynwilliams.5403@example.org,Angola,2023-10-23,Basic,239.09
5404,Judith Ramirez,courtneydavies.5404@example.net,Norway,2026-07-05,Standard,2588.82
5405,Michael Fox,jeremy29.5405@example.net,Yemen,2024-01-16,Basic,258.92
5406,Amy Osborn,usteele.5406@example.com,Ukraine,2024-05-14,Premium,6207.81
5407,Pamela Ball,ihahn.5407@example.com,United States Minor Outlying Islands,2026-01-04,Basic,1.18
5408,Christine Ayala,yhernandez.5408@example.net,Bosnia and Herzegovina,2024-05-31,Basic,188.57
5409,Alison Carlson,ortizcourtney.5409@example.net,Kenya,2022-03-15,Premium,4131.9
5410,Kelly Jones,kelly29.5410@example.net,North Macedonia,2023-07-13,Basic,539.95
5411,Jonathan Horne,david28.5411@example.org,Latvia,2021-07-29,Premium,4606.18
5412,Kevin Smith,poncemichelle.5412@example.org,Norway,2022-03-27,Standard,1839.07
5413,Samuel Rice,terrence99.5413@example.org,Eritrea,2024-07-19,Premium,4276.42
5414,Bruce Hernandez,josephtravis.5414@example.com,Sierra Leone,2020-12-29,Basic,563.53
5415,Sean Holt,justinellison.5415@example.com,Malaysia,2024-06-28,Premium,7139.82
5416,Cynthia Murphy,perrydenise.5416@example.org,Pakistan,2023-11-27,Premium,7556.53
5417,Sydney Vincent,john78.5417@example.net,Niger,2022-01-23,Standard,1993.08
5418,Becky Mills,newtonjason.5418@example.net,Barbados,2020-04-19,Basic,751.16
5419,Anna Keller,bauerian.5419@example.com,Belgium,2024-09-16,Standard,2976.48
5420,Pamela Reid,jonathan78.5420@example.net,Korea,2025-07-06,Standard,1200.34
5421,Marc Arroyo,freemanmitchell.5421@example.org,Saint Helena,2024-11-17,Standard,2849.71
5422,Charlene Sullivan,littlesarah.5422@example.com,Venezuela,2022-10-24,Basic,489.86
5423,Christian Rosario,jennifer32.5423@example.com,Lithuania,2024-05-14,Standard,2738.11
5424,Yvonne Newton,scotttravis.5424@example.com,Norway,2022-10-09,Standard,277.99
5425,Gary Graves DDS,scottmiddleton.5425@example.com,Niger,2022-05-24,Basic,26.54
5426,Ashley Stone,mhouston.5426@example.com,Guyana,2022-03-09,Standard,408.81
5427,Jonathon Cox,joseph98.5427@example.net,Saint Barthelemy,2021-05-29,Standard,2452.3
5428,Alicia Barnes,alisonross.5428@example.org,United States Virgin Islands,2026-06-25,Basic,110.37
5429,Timothy Griffin,daniel99.5429@example.com,Spain,2024-06-14,Standard,694.44
5430,Danny Woodward,xrosario.5430@example.net,Barbados,2021-03-03,Standard,1839.12
5431,Maurice Davidson,xandrews.5431@example.org,Svalbard & Jan Mayen Islands,2025-10-13,Standard,2880.85
5432,Jenny Davis,yrivera.5432@example.org,Kyrgyz Republic,2021-01-04,Basic,453.69
5433,Alex Smith,dward.5433@example.org,Aruba,2023-12-20,Basic,586.08
5434,Kristine Barron,victorcoleman.5434@example.net,Swaziland,2021-02-08,Standard,725.66
5435,Calvin Nguyen,abrown.5435@example.com,Malaysia,2022-06-01,Standard,2759.69
5436,Michael Rivera,baxterkristen.5436@example.org,Cuba,2024-05-27,Standard,356.45
5437,Nicholas Mcdonald,ydavenport.5437@example.net,Morocco,2026-09-05,Premium,7090.74
5438,Ryan Cruz,jennaschaefer.5438@example.com,Colombia,2026-08-19,Premium,10167.04
5439,Cory Jones,randallrobertson.5439@example.net,Turkmenistan,2025-12-26,Premium,6071.1
5440,Scott Johnson MD,frank43.5440@example.net,Netherlands,2021-07-29,Premium,13947.69
5441,Matthew Adams,jessicacollins.5441@example.net,Slovenia,2020-08-16,Standard,2100.62
5442,Wayne Andrews,wheeleranne.5442@example.net,Senegal,2026-01-20,Premium,5813.44
5443,Donald Church,,Yemen,2026-03-04,Premium,2154.64
5444,Henry Nash,katiegriffin.5444@example.net,Denmark,2021-11-11,Standard,408.09
5445,Frank Rodriguez,arice.5445@example.net,Mauritius,2020-02-16,Standard,201.2
5446,Teresa Davis,michaellucas.5446@example.org,Martinique,2024-05-01,Premium,18297.09
5447,Brian Ramirez,bchavez.5447@example.com,Saint Vincent and the Grenadines,2020-07-04,Premium,13189.98
5448,Monica Parks,robert19.5448@example.com,South Africa,2020-04-08,Standard,587.62
5449,Cynthia Cooley,schmittjennifer.5449@example.org,Seychelles,2026-04-07,Standard,459.04
5450,Jesse Benson,smithjacob.5450@example.net,Kyrgyz Republic,2023-04-25,Basic,654.08
5451,Corey Taylor,robert65.5451@example.net,Norway,2020-09-30,Basic,648.83
5452,Gail Hamilton,tcastillo.5452@example.org,Greece,2024-05-17,Basic,741.9
5453,Anthony Logan,sparkslaurie.5453@example.org,Uganda,2022-06-20,Standard,645.97
5454,John Johnson,lhodges.5454@example.org,Italy,2023-08-02,Basic,417.82
5455,Ryan Ford,monroestephanie.5455@example.com,Taiwan,2026-01-04,Standard,540.13
5456,Kyle Tapia,morriskimberly.5456@example.com,Russian Federation,2021-08-03,Standard,2427.79
5457,Amy Johnston,reidmarilyn.5457@example.org,Pakistan,2024-04-27,Standard,1354.96
5458,Ryan Reynolds,drodriguez.5458@example.com,British Virgin Islands,2025-07-16,Standard,2148.31
5459,Julia Rivera,omunoz.5459@example.com,Bahamas,2022-10-31,Standard,284.88
5460,Julie Lynch,david79.5460@example.net,Peru,2026-06-27,Premium,16002.76
5461,Andrew Conrad,daltonjohnston.5461@example.com,Iceland,2022-12-30,Basic,183.59
5462,Sharon Hernandez,dunnjoseph.5462@example.com,Tokelau,2023-01-26,Premium,17170.48
5463,Emily Harrison,andrewcaldwell.5463@example.com,Thailand,2025-11-29,Standard,720.4
5464,Victoria Yang,jonathanrobinson.5464@example.com,Mauritania,2024-04-01,Basic,632.08
5465,Chelsea Horton,cdavies.5465@example.com,American Samoa,2025-10-22,Standard,575.5
5466,Robert Garza,hudsonscott.5466@example.com,Guinea,2025-04-14,Premium,13941.51
5467,Scott Acosta,wilsonvirginia.5467@example.org,Benin,2024-10-05,Standard,2381.92
5468,Andrea Smith,conleypatrick.5468@example.net,Cayman Islands,2021-08-12,Standard,1281.45
5469,Lee Gallegos,staceygoodwin.5469@example.com,South Africa,2022-08-31,Basic,195.47
5470,Amy Ramirez,davidsonshannon.5470@example.com,Northern Mariana Islands,2025-10-11,Standard,1164.68
5471,Terrence Ortiz,elizabethpatton.5471@example.net,Dominica,2024-02-13,Basic,237.27
5472,Matthew Carr,flucero.5472@example.org,Haiti,2021-11-15,Standard,1972.59
5473,Kevin Johnson,huntcharles.5473@example.org,Falkland Islands (Malvinas),2022-03-10,Basic,35.65
5474,Diana Green,twheeler.5474@example.com,Sierra Leone,2025-03-09,Basic,33.15
5475,Philip Jensen,faith81.5475@example.com,United States of America,2021-03-11,Premium,7179.91
5476,Dr. Vanessa Dean DDS,troycunningham.5476@example.org,Jordan,2020-09-30,Standard,975.53
5477,Amber Henderson,smithvincent.5477@example.com,Uzbekistan,2025-02-11,Premium,5187.26
5478,Jessica Fowler,staffordmarissa.5478@example.com,Trinidad and Tobago,2021-12-05,Standard,2207.08
5479,Sara Ramirez,edavis.5479@example.com,Afghanistan,2025-02-12,Basic,19.01
5480,Amanda Yang,eoneal.5480@example.org,Samoa,2023-07-27,Standard,2787.86
5481,Karen Dawson,angela40.5481@example.com,Namibia,2026-09-02,Standard,2320.96
5482,Anthony Miller,jacqueline24.5482@example.org,Bahrain,2023-07-05,Basic,322.37
5483,Jessica Mejia,wdavis.5483@example.net,Poland,2025-10-19,Premium,17460.82
5484,Ashlee Nelson,cheryl76.5484@example.com,Tajikistan,2025-09-07,Premium,13126.76
5485,Kenneth Miller,michelle32.5485@example.com,Burkina Faso,2021-06-01,Basic,456.18
5486,Victoria Ramos,qhall.5486@example.net,Sao Tome and Principe,2026-08-29,Basic,250.41
5487,Laura Jefferson,eterry.5487@example.org,Chad,2024-12-26,Standard,2056.69
5488,Heather Wood,phunter.5488@example.net,Congo,2020-09-18,Standard,591.15
5489,April Martinez,jonathan21.5489@example.org,Oman,2020-01-15,Basic,419.92
5490,Jacqueline Dickson,thomas94.5490@example.org,Cote d'Ivoire,2021-10-24,Basic,92.89
5491,Adrian Chang,toni32.5491@example.org,New Zealand,2020-02-09,Standard,1446.41
5492,Robyn Hernandez,dallen.5492@example.com,Saint Barthelemy,2022-05-23,Standard,1925.56
5493,Parker Carroll,dylanyoung.5493@example.net,South Georgia and the South Sandwich Islands,2026-08-30,Standard,635.41
5494,Carol Smith,bmoody.5494@example.com,Congo,2023-03-15,Basic,177.7
5495,Michael Wise,nathanielsmith.5495@example.net,Saint Helena,2020-02-28,Basic,650.61
5496,Steven Williams,duartekevin.5496@example.net,Togo,2023-04-21,Standard,916.0
5497,Jeremiah White,aprillopez.5497@example.net,Comoros,2021-06-19,Standard,467.56
5498,Heather Hunter,bjohnson.5498@example.org,Kyrgyz Republic,2025-09-21,Standard,1125.93
5499,Casey Rhodes,oscarmills.5499@example.com,Italy,2020-08-09,Standard,2818.39
5500,Jason Stevens,katelyngiles.5500@example.net,Thailand,2025-02-24,Standard,2142.59
5501,Joann Johnson,brownmitchell.5501@example.org,Singapore,2022-12-25,Premium,12357.82
5502,Jill Buckley,marywang.5502@example.com,Saudi Arabia,2020-02-16,Premium,17127.55
5503,Jennifer Fitzgerald,irosales.5503@example.net,Benin,2024-07-01,Basic,528.15
5504,Aimee Johnson,vanessahuerta.5504@example.net,Sudan,2023-01-16,Premium,16600.62
5505,Whitney Yates,,Romania,2025-02-27,Premium,13828.83
5506,Jeanette Carey,dianafrank.5506@example.net,Korea,2024-02-18,Basic,691.41
5507,Evelyn Moore,megan76.5507@example.com,Greece,2025-04-06,Basic,499.21
5508,Vincent Douglas,kmoore.5508@example.org,Slovenia,2023-01-29,Premium,6767.75
5509,Melissa Hughes,kelsey44.5509@example.org,Cote d'Ivoire,2020-01-20,Standard,315.13
5510,Nicholas Hudson,westangelica.5510@example.com,South Georgia and the South Sandwich Islands,2020-11-15,Basic,84.26
5511,James Sweeney,cassiebaker.5511@example.org,Cook Islands,2023-01-25,Standard,1634.85
5512,Kelli Cross,christinajones.5512@example.org,American Samoa,2022-08-28,Standard,2920.95
5513,Rebecca Rodriguez,heather78.5513@example.com,Azerbaijan,2025-04-23,Standard,2326.49
5514,Kyle Curtis,robertlee.5514@example.org,Pakistan,2022-10-02,Standard,2371.24
5515,Kevin Austin,udurham.5515@example.net,Barbados,2025-10-01,Basic,531.03
5516,Lauren Leon,jasonjackson.5516@example.net,Afghanistan,2021-04-03,Premium,18262.79
5517,Steven Stevens,hfarmer.5517@example.org,Finland,2022-07-28,Standard,2259.29
5518,Richard Gutierrez,robinharris.5518@example.com,Antarctica (the territory South of 60 deg S),2025-01-20,Premium,6650.54
5519,Denise Pham,tina84.5519@example.com,Libyan Arab Jamahiriya,2020-10-30,Premium,10990.68
5520,Richard Page,kimberlypittman.5520@example.org,Lithuania,2022-02-23,Premium,9278.17
5521,Angel Matthews,jlewis.5521@example.org,Poland,2025-01-10,Basic,132.31
5522,Amber Garza,owenjesse.5522@example.com,Latvia,2023-12-09,Premium,6002.79
5523,Rachel Thompson,xrivera.5523@example.com,Moldova,2025-03-15,Standard,998.44
5524,Sarah Kennedy,hawkinssusan.5524@example.org,Kyrgyz Republic,2023-06-13,Premium,5125.59
5525,Ashley Moore,carmenreeves.5525@example.net,Hungary,2025-09-29,Basic,173.85
5526,Anthony Parks,christine74.5526@example.com,Botswana,2025-11-12,Standard,2765.9
5527,Alice Thompson,charlesrose.5527@example.com,Ecuador,2026-07-07,Basic,274.59
5528,Shelley Patel,troyedwards.5528@example.net,New Zealand,2020-10-24,Standard,2517.05
5529,Gregory Glenn,andrewrobinson.5529@example.com,Chad,2023-12-14,Standard,380.29
5530,Gregory Davis,kdavis.5530@example.org,Armenia,2020-10-06,Standard,2949.07
5531,Sara Todd,beltranmargaret.5531@example.com,Bahrain,2021-07-12,Premium,15766.25
5532,Matthew Jones,randywalsh.5532@example.org,Panama,2022-01-03,Basic,725.37
5533,Marissa Castro,lfriedman.5533@example.org,Tanzania,2024-04-26,Basic,420.73
5534,Nicole Price,walllarry.5534@example.org,Iceland,2022-11-19,Standard,1976.71
5535,John Thomas,grimesjoel.5535@example.com,Liechtenstein,2025-10-12,Standard,1210.29
5536,Micheal Blanchard,barrypaul.5536@example.com,Albania,2021-12-30,Standard,1409.69
5537,Stacey Perez,nfitzgerald.5537@example.net,Costa Rica,2024-02-16,Standard,2302.08
5538,William Johnson,anthony62.5538@example.com,Tajikistan,2025-02-06,Basic,39.97
5539,Steven Wade,nicholas17.5539@example.org,Sudan,2026-07-21,Basic,29.24
5540,Jessica Brown,craig32.5540@example.org,Tonga,2021-08-21,Standard,2649.78
5541,Ryan Morgan,kellysmith.5541@example.com,Norfolk Island,2024-11-26,Standard,508.02
5542,Courtney Reyes,pperry.5542@example.org,Panama,2020-07-26,Basic,576.82
5543,Francisco Gordon,timothy33.5543@example.net,Reunion,2023-08-20,Standard,758.72
5544,Michael Freeman,johnsonangela.5544@example.org,Aruba,2022-10-07,Standard,1225.38
